pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name
FF,2025-04-15,92.6,-0.91,5.71,"Knack, Landon",691728,689017,field_out,hit_into_play,,,,,3,Zac Veen flies out to center fielder Chris Taylor.,R,L,R,LAD,COL,X,8,fly_ball,1,0,2025,-0.41,1.53,0.36532952060357,2.9013249377956924,641857,,666160,1,4,Top,124.48,101.31,,,,,4.135545036188182,-134.76123615916563,-4.6733316245618575,-5.942700139074036,29.75360787823639,-12.777183053252562,3.49,1.601,245,95.7,53,92.3,2348,6.1,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.37,0.008,0.009,0.0,1,0,0,3,35,2,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,208,0.04,-0.167,69.7,6.9,,0.015,0.167,95.7,5,-5,0.881,0.119,27,23,28,24,2,1,6,1,22,5,1.14,0.41,-0.41,57.8,17.178672402730307,-5.824768012722813,35.04463902966018,33.73324567608556,29.688381124062,Zac Veen
FF,2025-04-15,92.4,-1.0,5.75,"Knack, Landon",691728,689017,,ball,,,,,11,,R,L,R,LAD,COL,B,,,0,0,2025,-0.44,1.5,-0.3202550978208756,5.270285751144912,641857,,666160,1,4,Top,,,,,,,2.6678661841911264,-134.51616253313233,1.3281884958310608,-5.908180627753852,30.41663948773722,-14.496097664010373,3.08747619405043,1.52252120198094,,,,91.6,2276,5.9,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.61,,,,,,,,35,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,205,-0.003,0.029,,,,,-0.029,,5,-5,0.884,0.116,27,23,28,24,2,1,6,1,22,5,1.17,0.44,-0.44,51.9,,,,,,Zac Veen
FF,2025-04-15,92.5,-1.0,5.66,"Knack, Landon",691728,689017,strikeout,swinging_strike,,,,,12,Zac Veen strikes out swinging.,R,L,R,LAD,COL,S,2,,2,2,2025,-0.7,1.62,0.3161262028454237,3.660864053290052,696100,,,1,2,Top,,,,,,,4.867512760964707,-134.75467686852446,-2.8364684453083786,-9.530559431053806,28.23906139478633,-12.035418148991788,3.49,1.601,,,,92.4,2347,6.1,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.44,,0.0,0.0,1,0,0,,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,202,0.053,-0.353,72.8,6.4,0.528856368,,0.353,,0,0,0.459,0.541,27,23,28,24,1,0,6,1,22,5,1.03,0.7,-0.7,57.7,14.086233850245842,-1.874383749082055,22.563788617905843,35.13703613678486,20.90361092889784,Zac Veen
CH,2025-04-15,83.5,-1.03,5.67,"Knack, Landon",691728,689017,,ball,,,,,11,,R,L,R,LAD,COL,B,,,1,2,2025,-1.25,-0.25,-2.078684139731482,3.880525960746199,696100,,,1,2,Top,,,,,,,0.0458109474097763,-121.59262002358275,2.7733111922623865,-12.43293809297812,24.00976250177842,-35.431994436738016,3.4900003490864,1.57366502965388,,,,83.0,1493,5.9,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.6,,,,,,,,11,4,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,231,-0.01,0.025,,,,,-0.025,,0,0,0.469,0.531,27,23,28,24,1,0,6,1,22,5,3.52,1.25,-1.25,50.2,,,,,,Zac Veen
FF,2025-04-15,92.9,-1.0,5.76,"Knack, Landon",691728,689017,,ball,,,,,11,,R,L,R,LAD,COL,B,,,0,2,2025,-0.59,1.51,-0.749641986414543,5.397911761858849,696100,,,1,2,Top,,,,,,,1.9114515579322369,-135.30279259471249,1.5102914418352986,-7.700420037927967,28.78711410916122,-14.135635938426445,3.48999966934163,1.68111911352989,,,,92.2,2214,5.8,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.72,,,,,,,,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,201,-0.006,0.03,,,,,-0.03,,0,0,0.475,0.525,27,23,28,24,1,0,6,1,22,5,1.12,0.59,-0.59,52.5,,,,,,Zac Veen
CH,2025-04-15,85.8,-1.0,5.66,"Knack, Landon",691728,689017,,foul,,,,,9,,R,L,R,LAD,COL,S,,,0,1,2025,-0.68,0.99,0.4838156549453011,1.71440149146148,696100,,,1,2,Top,,,,,,,4.871722282691542,-124.80302245698304,-5.071292006079206,-8.114899212911988,24.145895146834707,-21.036868623813053,3.49,1.601,4,90.6,-24,85.5,1291,6.0,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.47,,,,,,,,11,2,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,226,0.016,-0.093,65.4,7.4,,,0.093,90.6,0,0,0.459,0.541,27,23,28,24,1,0,6,1,22,5,2.1,0.68,-0.68,53.7,15.98949604027312,-0.6858336734659978,39.17463632895949,33.39241398678448,30.47414933476401,Zac Veen
FF,2025-04-15,92.7,-0.92,5.7,"Knack, Landon",691728,689017,,swinging_strike,,,,,3,,R,L,R,LAD,COL,S,,,0,0,2025,-0.48,1.59,0.6098498482001304,3.539869184717019,696100,,,1,2,Top,,,,,,,4.941461699252439,-134.91901084872487,-3.200081713205872,-6.977235294317926,29.04549428476576,-12.257062772890905,3.49,1.601,,,,92.3,2284,6.0,778302,669257,518692,669242,571970,605141,624424,621035,681624,54.5,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,203,0.009,-0.045,70.6,6.4,2.151740664,,0.045,,0,0,0.45,0.55,27,23,28,24,1,0,6,1,22,5,1.06,0.48,-0.48,56.1,14.975625868772315,4.139865020243513,31.405534590272712,32.34093012497726,23.12970746176551,Zac Veen
SL,2025-04-14,84.7,2.85,5.44,"Banda, Anthony",691728,607455,walk,ball,,,,,12,Zac Veen walks.,R,L,L,LAD,COL,B,,,3,2,2025,-0.45,0.55,0.9376096913379096,4.220001929836228,,,,1,7,Top,,,,,,,-3.5485909491418908,-123.29176767634934,2.3984959874482783,-3.9051405528071306,25.009451994177347,-27.30646029194042,3.67505096781082,1.65486626060999,,,,84.2,2322,6.0,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.52,,0.691497,0.7,1,0,0,,59,8,Slider,5,3,3,5,3,5,3,5,Strategic,Standard,317,-0.034,0.339,,,,,-0.339,,2,-2,0.843,0.157,31,23,32,24,1,2,5,1,2,1,2.63,-0.45,-0.45,32.5,,,,,,Zac Veen
FF,2025-04-14,95.5,2.62,5.59,"Banda, Anthony",691728,607455,,foul,,,,,12,,R,L,L,LAD,COL,S,,,3,2,2025,0.93,1.21,0.7816822798941262,3.634911802676769,,,,1,7,Top,,,,,,,-6.914252612827911,-138.86817007557775,-2.2221684821608765,13.5463532550712,31.566026985900237,-16.228717896094505,3.49,1.601,180,65.3,41,95.3,2107,6.3,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.23,,,,,,,,59,7,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Standard,131,0.0,0.0,59.9,5.5,,,0.0,88.0,2,-2,0.843,0.157,31,23,32,24,1,2,5,1,2,1,1.3,0.93,0.93,41.1,-1.6744908891429255,14.580418690645857,26.828375592774425,26.826308132289284,17.35455859095498,Zac Veen
FF,2025-04-14,95.4,2.8,5.55,"Banda, Anthony",691728,607455,,foul,,,,,12,,R,L,L,LAD,COL,S,,,3,2,2025,0.92,1.35,0.2364164760090211,3.858917258592549,,,,1,7,Top,,,,,,,-8.778454927689642,-138.64526976697402,-1.833673224185814,13.850822878893103,31.41477924811681,-14.53704505381508,3.49,1.601,253,75.9,36,95.1,2264,6.2,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.28,,,,,,,,59,6,4-Seam Fastball,5,3,3,5,3,5,3,5,Strategic,Standard,133,0.0,0.0,58.4,5.3,,,0.0,88.0,2,-2,0.843,0.157,31,23,32,24,1,2,5,1,2,1,1.16,0.92,0.92,33.0,-1.721535897885652,28.95647757840312,18.176289007231468,33.79206695449746,13.06640652123319,Zac Veen
FF,2025-04-14,95.7,2.81,5.5,"Banda, Anthony",691728,607455,,swinging_strike,,,,,12,,R,L,L,LAD,COL,S,,,3,1,2025,0.97,1.26,1.2527795435982396,3.6562877399535374,,,,1,7,Top,,,,,,,-6.27904100962306,-139.3125210422448,-2.1014974911801074,13.973729778813778,30.468589701191338,-15.503768359168628,3.49,1.601,,,,95.6,2239,6.1,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.38,,,,,,,,59,5,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,133,0.01,-0.087,70.4,6.4,1.26797238,,0.087,,2,-2,0.833,0.167,31,23,32,24,1,2,5,1,2,1,1.22,0.97,0.97,32.4,11.8048577694206,-1.73779838164653,29.915616676739432,22.50724151143497,22.231616488498272,Zac Veen
SI,2025-04-14,96.0,2.69,5.5,"Banda, Anthony",691728,607455,,ball,,,,,12,,R,L,L,LAD,COL,B,,,2,1,2025,1.32,0.93,0.6198052151373732,4.372433381935945,,,,1,7,Top,,,,,,,-8.44401234142637,-139.60482730562563,0.511296521397835,19.19052625845148,30.521591592257124,-20.344430728238752,3.63224636815223,1.63353867803247,,,,95.9,2058,6.2,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.31,,,,,,,,59,4,Sinker,5,3,3,5,3,5,3,5,Standard,Standard,134,-0.012,0.121,,,,,-0.121,,2,-2,0.845,0.155,31,23,32,24,1,2,5,1,2,1,1.54,1.32,1.32,33.0,,,,,,Zac Veen
SL,2025-04-14,86.2,2.74,5.34,"Banda, Anthony",691728,607455,,ball,,,,,13,,R,L,L,LAD,COL,B,,,1,1,2025,-0.81,-0.3,-2.763069320179747,1.400583147636643,,,,1,7,Top,,,,,,,-11.416672763928688,-125.09946507751872,-2.428217602175597,-5.984133491984789,27.02889037484504,-35.00889436925297,3.48246019389662,1.63353867803247,,,,85.9,2375,6.4,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.12,,,,,,,,59,3,Slider,5,3,3,5,3,5,3,5,Standard,Standard,327,-0.005,0.055,,,,,-0.055,,2,-2,0.85,0.15,31,23,32,24,1,2,5,1,2,1,3.4,-0.81,-0.81,30.7,,,,,,Zac Veen
SI,2025-04-14,96.3,2.64,5.51,"Banda, Anthony",691728,607455,,swinging_strike,,,,,3,,R,L,L,LAD,COL,S,,,1,0,2025,1.29,0.98,0.2957594252929347,3.4094431156281324,,,,1,7,Top,,,,,,,-9.129304199538264,-140.0786235039731,-2.23682194356594,18.951059896780784,29.926741000771155,-18.90998116937409,3.49,1.601,,,,96.4,2142,6.2,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.26,,,,,,,,59,2,Sinker,5,3,3,5,3,5,3,5,Standard,Standard,135,0.005,-0.049,64.8,5.8,0.381134352,,0.049,,2,-2,0.845,0.155,31,23,32,24,1,2,5,1,2,1,1.47,1.29,1.29,34.4,-0.0686135436429113,24.69195209665027,23.475018311441943,34.49878931676202,17.50100550864564,Zac Veen
SL,2025-04-14,87.9,2.84,5.41,"Banda, Anthony",691728,607455,,ball,,,,,13,,R,L,L,LAD,COL,B,,,0,0,2025,-0.09,0.02,-1.502732959550935,1.218613662426613,,,,1,7,Top,,,,,,,-10.26348037795303,-127.66711346386124,-4.019521243192439,1.1837241705584045,26.87895359546122,-31.322406136408397,3.19015550248893,1.51980855549871,,,,87.2,2335,6.0,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.48,,,,,,,,59,1,Slider,5,3,3,5,3,5,3,5,Standard,Standard,4,-0.004,0.039,,,,,-0.039,,2,-2,0.849,0.151,31,23,32,24,1,2,5,1,2,1,2.95,-0.09,-0.09,31.2,,,,,,Zac Veen
FF,2025-04-14,95.9,-2.08,5.18,"May, Dustin",691728,669160,field_out,hit_into_play,,,,,5,"Zac Veen grounds out, second baseman Enrique Hernández to first baseman Freddie Freeman.",R,L,R,LAD,COL,X,4,ground_ball,0,2,2025,-0.43,0.96,0.040805254359529,2.659680399392378,,,,2,5,Top,145.51,154.07,,,,,6.643444336143768,-139.49594040696363,-3.2673769035777043,-7.118215354820165,31.207669431785384,-19.07355186737655,3.49,1.601,16,77.2,-7,96.7,2344,6.8,778326,669257,518692,571771,571970,605141,624424,669242,681624,53.72,0.08,0.076,0.0,1,0,0,2,36,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shade,Standard,235,0.005,-0.16,69.9,6.4,,0.083,0.16,88.0,3,-3,0.879,0.121,27,23,28,24,2,1,7,1,8,1,1.52,0.43,-0.43,23.0,4.258026717178346,11.47226870427374,30.209202271865696,35.752624507362505,19.513168122293663,Zac Veen
FF,2025-04-14,95.4,-2.03,5.14,"May, Dustin",691728,669160,,swinging_strike,,,,,2,,R,L,R,LAD,COL,S,,,0,1,2025,-0.29,1.01,0.0544939045034396,3.585192858582912,,,,2,5,Top,,,,,,,6.180955409345755,-138.84214537990613,-0.7479616489477794,-5.085414321011875,30.53631047446792,-19.16036969913039,3.49,1.601,,,,96.2,2301,6.7,778326,669257,518692,571771,571970,605141,624424,669242,681624,53.82,,,,,,,,36,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,234,0.003,-0.057,66.4,5.6,0.520069044,,0.057,,3,-3,0.876,0.124,27,23,28,24,2,1,7,1,8,1,1.49,0.29,-0.29,23.6,-5.644313118597927,32.093644694947464,22.878936744653963,35.7530836298954,11.80161006853984,Zac Veen
SI,2025-04-14,93.9,-2.44,4.86,"May, Dustin",691728,669160,,foul_bunt,,,,,11,,R,L,R,LAD,COL,S,,,0,0,2025,-1.39,0.42,-1.1509124970305655,2.7098772879961563,,,,2,5,Top,,,,,,,6.41349119961063,-136.63338158620968,-0.7768542037212002,-18.84136095914839,30.454748949397825,-26.921314758755774,3.49,1.601,,,,93.8,2385,6.3,778326,669257,518692,571771,571970,605141,624424,669242,681624,54.22,,,,,,,,36,1,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,244,0.001,-0.043,8.0,1.8,,,0.043,88.0,3,-3,0.875,0.125,27,23,28,24,2,1,7,1,8,1,2.16,1.39,-1.39,12.7,10.05993765819297,27.295017940942827,19.821919390537836,55.90179050424626,15.933570136374929,Zac Veen
ST,2025-04-14,86.2,-2.45,4.92,"May, Dustin",691728,669160,strikeout,called_strike,,,,,7,Zac Veen called out on strikes.,R,L,R,LAD,COL,S,2,,0,2,2025,1.41,-0.14,-0.4549386431157032,1.7449577308513646,,,,0,3,Top,,,,,,,1.85538611402856,-125.39340806714904,-0.8914937250514473,14.235212947021358,30.5371046017083,-33.68428924235341,3.48959179706727,1.64064774677709,,,,85.8,3273,6.5,778326,669257,518692,571771,571970,605141,624424,669242,681624,53.98,,0.0,0.0,1,0,0,,17,3,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,49,0.014,-0.165,,,,,0.165,,2,-2,0.722,0.278,27,23,28,24,1,0,7,1,8,1,3.26,-1.41,1.41,18.6,,,,,,Zac Veen
FF,2025-04-14,95.4,-2.35,5.05,"May, Dustin",691728,669160,,swinging_strike,,,,,11,,R,L,R,LAD,COL,S,,,0,1,2025,-0.98,1.36,-0.9707964190212096,3.2780165927237936,,,,0,3,Top,,,,,,,5.876958521927721,-138.82988916360637,-2.11733310760333,-13.979003253813708,30.536134572199533,-14.239885709368956,3.49,1.601,,,,96.3,2429,6.8,778326,669257,518692,571771,571970,605141,624424,669242,681624,53.74,,,,,,,,17,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,234,0.006,-0.055,71.3,6.4,1.703892372,,0.055,,2,-2,0.716,0.284,27,23,28,24,1,0,7,1,8,1,1.14,0.98,-0.98,19.9,-0.9939856845957604,27.73202487797845,21.26803225299506,46.95006351451009,13.09284578970677,Zac Veen
SI,2025-04-14,93.7,-2.36,4.94,"May, Dustin",691728,669160,,swinging_strike,,,,,13,,R,L,R,LAD,COL,S,,,0,0,2025,-1.62,0.38,-1.0501603638886667,2.1446266922081527,,,,0,3,Top,,,,,,,7.033796131110925,-136.332565773426,-2.3546146648720434,-21.806751441650395,28.861488177589223,-27.13641881854884,3.49,1.601,,,,94.6,2515,6.7,778326,669257,518692,571771,571970,605141,624424,669242,681624,53.75,,,,,,,,17,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,240,0.004,-0.039,68.8,6.8,0.665034864,,0.039,,2,-2,0.712,0.288,27,23,28,24,1,0,7,1,8,1,2.21,1.62,-1.62,18.7,-3.469724816519832,22.510584313085573,30.9709556092696,47.77898301204041,17.24665151021424,Zac Veen
SI,2025-04-13,93.0,-3.44,5.43,"King, Michael",691728,650633,strikeout,called_strike,,,,,6,Zac Veen called out on strikes.,R,L,R,SD,COL,S,2,,1,2,2025,-1.53,0.28,0.6708215762180079,2.840154604559024,,,696100,2,8,Top,,,,,,,13.745198649347588,-134.63222856907055,-1.3142699937143911,-21.85322207781425,33.7588172007706,-28.7546953852184,3.54973003135057,1.68349804797536,,,,91.4,2280,5.9,778330,553869,493329,578428,592518,593428,518792,642180,665487,54.56,,0.0,0.0,1,0,0,,61,4,Sinker,6,0,0,6,0,6,0,6,Infield shade,Standard,236,0.001,-0.183,,,,,0.183,,6,-6,0.997,0.003,30,23,30,24,3,2,6,1,6,1,2.42,1.53,-1.53,23.3,,,,,,Zac Veen
SI,2025-04-13,91.6,-3.4,5.42,"King, Michael",691728,650633,,swinging_strike,,,,,2,,R,L,R,SD,COL,S,,,1,1,2025,-1.5,0.38,-0.0744511064446402,3.475530678612449,,,696100,2,8,Top,,,,,,,11.504928252480578,-132.92424383002208,0.1830343947397182,-20.27953062439849,29.69761541243063,-27.918988802356985,3.49,1.601,,,,90.4,2299,5.8,778330,553869,493329,578428,592518,593428,518792,642180,665487,54.68,,,,,,,,61,3,Sinker,6,0,0,6,0,6,0,6,Infield shade,Standard,236,0.001,-0.073,59.5,4.7,0.16060242,,0.073,,6,-6,0.996,0.004,30,23,30,24,3,2,6,1,6,1,2.36,1.5,-1.5,29.5,-11.570891004321147,49.070666131574825,23.6915773411468,36.908652632702015,2.047611399633185,Zac Veen
FF,2025-04-13,92.1,-3.04,5.78,"King, Michael",691728,650633,,called_strike,,,,,7,,R,L,R,SD,COL,S,,,1,0,2025,-0.54,1.31,-0.7057690208714481,1.843295107152849,,,696100,2,8,Top,,,,,,,7.06902044355609,-133.65622745185306,-6.859694621476702,-8.12339533094926,32.86935551966953,-15.160831646218274,3.65193212965121,1.81577470975684,,,,91.1,2331,6.2,778330,553869,493329,578428,592518,593428,518792,642180,665487,54.32,,,,,,,,61,2,4-Seam Fastball,6,0,0,6,0,6,0,6,Infield shade,Standard,217,0.0,-0.05,,,,,0.05,,6,-6,0.996,0.004,30,23,30,24,3,2,6,1,6,1,1.42,0.54,-0.54,38.8,,,,,,Zac Veen
FF,2025-04-13,90.5,-3.09,5.87,"King, Michael",691728,650633,,ball,,,,,11,,R,L,R,SD,COL,B,,,0,0,2025,-0.39,1.49,-1.4222745658195304,3.724084269909009,,,696100,2,8,Top,,,,,,,4.9603109013183575,-131.72526818278436,-2.5445407626709886,-5.713422710965418,30.57732411219876,-14.550575782109863,3.70250280019009,1.70890387999346,,,,89.6,2285,5.9,778330,553869,493329,578428,592518,593428,518792,642180,665487,54.56,,,,,,,,61,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Infield shade,Standard,205,0.0,0.035,,,,,-0.035,,6,-6,0.996,0.004,30,23,30,24,3,2,6,1,6,1,1.31,0.39,-0.39,40.2,,,,,,Zac Veen
FF,2025-04-13,94.3,-2.78,5.77,"King, Michael",691728,650633,strikeout,swinging_strike,,,,,4,Zac Veen strikes out swinging.,R,L,R,SD,COL,S,2,,2,2,2025,-0.48,1.31,-0.3418544300564209,2.441853715660821,,,,0,6,Top,,,,,,,7.30843150753593,-137.01458641626544,-5.776808647368183,-7.704164493360039,31.746589336754997,-14.52351412211574,3.49,1.601,,,,93.0,2336,5.7,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.79,,0.0,0.0,1,0,0,,41,5,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,216,0.009,-0.232,68.6,6.6,1.366162764,,0.232,,5,-5,0.954,0.046,30,23,30,24,2,1,6,1,6,1,1.27,0.48,-0.48,35.4,-4.170454667345127,23.772498838675936,32.43222732560137,40.40557954961192,11.10387671055572,Zac Veen
FF,2025-04-13,91.7,-3.0,5.87,"King, Michael",691728,650633,,foul,,,,,2,,R,L,R,SD,COL,S,,,2,1,2025,-0.71,1.24,-0.0613911691589865,3.5326396323012266,,,,0,6,Top,,,,,,,8.868065275231514,-133.22391552592063,-2.661831210831943,-10.417615806796348,30.97837974650999,-17.032913765674422,3.49,1.601,226,75.3,57,90.5,2294,5.8,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.68,,,,,,,,41,4,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,219,0.004,-0.073,74.8,7.0,,,0.073,88.0,5,-5,0.95,0.05,30,23,30,24,2,1,6,1,6,1,1.49,0.71,-0.71,37.6,9.657617636717111,-3.3221607405765416,21.266464165987063,37.49577207333556,28.389793800805176,Zac Veen
SI,2025-04-13,90.1,-3.42,5.45,"King, Michael",691728,650633,,ball,,,,,1,,R,L,R,SD,COL,B,,,1,1,2025,-1.5,0.15,-0.5948973880564297,3.639120039856621,,,,0,6,Top,,,,,,,10.042730998222126,-130.67541554307184,1.2634996502210556,-19.46337742292869,33.0709349920654,-31.03962253046703,3.59359047735816,1.67376938116347,,,,88.1,2244,5.7,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.83,,,,,,,,41,3,Sinker,5,0,0,5,0,5,0,5,Infield shade,Standard,235,-0.003,0.055,,,,,-0.055,,5,-5,0.953,0.047,30,23,30,24,2,1,6,1,6,1,2.72,1.5,-1.5,23.8,,,,,,Zac Veen
FF,2025-04-13,93.2,-3.04,5.94,"King, Michael",691728,650633,,ball,,,,,11,,R,L,R,SD,COL,B,,,0,1,2025,-0.63,1.28,-1.188322134156104,4.560410870833186,,,,0,6,Top,,,,,,,6.071357365389607,-135.52333499220688,-0.5113741861691355,-9.179161863973604,32.95045301370487,-16.690748478907924,3.64630508100167,1.75618928446869,,,,91.7,2283,5.7,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.81,,,,,,,,41,2,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,217,-0.001,0.031,,,,,-0.031,,5,-5,0.954,0.046,30,23,30,24,2,1,6,1,6,1,1.38,0.63,-0.63,38.9,,,,,,Zac Veen
FF,2025-04-13,91.7,-2.98,5.78,"King, Michael",691728,650633,,foul,,,,,2,,R,L,R,SD,COL,S,,,0,0,2025,-0.25,1.37,-0.2543689590828991,3.403390409767114,,,,0,6,Top,,,,,,,7.332318766889986,-133.40882388749,-3.05896736145566,-4.568496031585456,29.627920613062265,-15.431410523378965,3.49,1.601,204,73.0,24,90.6,2289,5.7,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.83,,,,,,,,41,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,217,0.002,-0.039,70.2,6.4,,,0.039,88.0,5,-5,0.952,0.048,30,23,30,24,2,1,6,1,6,1,1.35,0.25,-0.25,36.6,7.225935725502172,18.135899503757912,25.09209363591634,39.57822784510991,21.21296385723109,Zac Veen
CH,2025-04-13,87.4,-3.2,5.36,"King, Michael",691728,650633,field_out,hit_into_play,,,,,4,Zac Veen flies out to center fielder Brandon Lockridge.,R,L,R,SD,COL,X,8,fly_ball,2,2,2025,-1.66,0.08,-0.6760782702858805,2.4919559545652525,,,,1,3,Top,86.33,57.18,,,,,9.426756661325498,-126.94350592239682,-0.8653400430570601,-19.93116027491272,27.702848659707865,-31.36990539366637,3.49,1.601,364,97.3,36,86.5,2094,6.0,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.53,0.181,0.3493333333333333,0.0,1,0,0,3,19,5,Changeup,4,0,0,4,0,4,0,4,Infield shade,Standard,241,0.009,-0.228,72.1,7.2,,0.687,0.228,97.3,4,-4,0.878,0.122,30,23,30,24,1,0,6,1,6,1,2.93,1.66,-1.66,21.3,9.391306461911745,2.183875904902875,27.92746183657065,45.195065714481686,27.72639278777512,Zac Veen
FF,2025-04-13,94.1,-3.03,5.89,"King, Michael",691728,650633,,ball,,,,,11,,R,L,R,SD,COL,B,,,1,2,2025,-0.63,1.33,-0.9322955149515209,3.3581318672425,,,,1,3,Top,,,,,,,6.762569764286423,-136.8283111172319,-3.7315352755551863,-9.4590352555543,31.629327764378463,-14.894195405553363,3.70981155235439,1.7761898312942,,,,93.0,2379,5.8,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.74,,,,,,,,19,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shade,Standard,212,-0.001,0.048,,,,,-0.048,,4,-4,0.879,0.121,30,23,30,24,1,0,6,1,6,1,1.26,0.63,-0.63,36.2,,,,,,Zac Veen
SI,2025-04-13,91.4,-3.38,5.53,"King, Michael",691728,650633,,swinging_strike,,,,,2,,R,L,R,SD,COL,S,,,1,1,2025,-1.23,0.26,-0.1219231129564966,3.0475822502624883,,,,1,3,Top,,,,,,,10.724952478669076,-132.5805797851413,-0.8227485906748124,-16.94509600657271,31.052946785128555,-29.22347122106949,3.49,1.601,,,,89.8,2318,5.7,778330,553869,493329,578428,592518,593428,660757,663604,665487,54.77,,,,,,,,19,3,Sinker,4,0,0,4,0,4,0,4,Infield shade,Standard,225,0.002,-0.064,70.4,5.9,0.289082724,,0.064,,4,-4,0.877,0.123,30,23,30,24,1,0,6,1,6,1,2.51,1.23,-1.23,24.3,-4.239926586277217,24.21212284726705,28.01424744766846,39.36761724693015,17.059478316563315,Zac Veen
