"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2025-04-14","96.3","2.64","5.51","Banda, Anthony",691728,607455,,"swinging_strike",,,,,3,,"R","L","L","LAD","COL","S",,,1,0,2025,"1.29","0.98",0.29575942529293475,3.4094431156281324,,,,1,7,"Top",,,,,,,-9.129304199538264,-140.0786235039731,-2.23682194356594,18.951059896780784,29.926741000771155,-18.90998116937409,3.49,1.601,,,,"96.4",2142,"6.2",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.26",,,,,,,,59,2,"Sinker",5,3,3,5,3,5,3,5,"Standard","Standard",135,"0.005","-0.049","64.8","5.8","0.381134352",,"0.049",,2,-2,0.845,0.155,31,23,32,24,1,2,5,1,2,1,"1.47","1.29","1.29","34.4",-0.06861354364291135,24.69195209665027,23.475018311441946,34.49878931676202,17.50100550864564
"SI","2025-04-15","96.3","-2.28","6.36","García, Luis",691728,472610,,"foul",,,,,2,,"R","L","R","LAD","COL","S",,,1,0,2025,"-0.8","0.81",-0.04561706113982644,3.167968861111535,,,,0,9,"Top",,,,,,,7.763014593223145,-140.04573355802714,-4.772122656055795,-12.257448204641985,29.347507117658058,-20.62528695477786,3.49,1.601,183,"85.4",68,"96.6",2074,"6.3",778302,669257,518692,571771,571970,605141,621035,669242,681624,"54.16",,,,,,,,77,2,"Sinker",6,2,2,6,2,6,2,6,"Standard","Standard",207,"0.002","-0.05","66.6","6.5",,,"0.05","88.0",4,-4,0.983,0.017,38,23,38,24,1,3,3,1,5,5,"1.64","0.8","-0.8","52.7",0.2237790071908671,4.474934560041828,27.255291283048106,39.86581626253862,26.79069256079296
"FF","2025-04-20","96.3","-2.63","5.15","Lord, Brad",691728,695418,"strikeout","swinging_strike",,,,,1,"Zac Veen strikes out swinging.","R","L","R","COL","WSH","S",2,,1,2,2025,"-0.93","0.63",-0.435175255273759,3.3998600699706483,,,696100,2,3,"Bot",,,,,,,7.869396806197452,-140.2426663496355,-0.5906253917838279,-13.930245244573106,26.899306555408156,-23.796938696165935,3.49,1.601,,,,"96.3",2260,"5.9",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.59",,0,"0",1,0,0,,27,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic",242,"-0.019","-0.183","64.2","5.1","1.04795094",,"0.183",,-1,-1,0.396,0.396,25,23,25,24,2,1,6,0,6,,"1.79","0.93","-0.93","20.4",-13.108879136776938,47.58129750187061,24.389523318784136,44.6107728317123,-0.6898083561871968
"FF","2026-08-24","96.2","-1.84","5.94","Cavalli, Cade",691728,676917,,"ball",,,,,12,,"R","L","R","WSH","COL","B",,,0,1,2026,"-0.63","1.25",0.4803377369603492,3.9741099915046534,,681198,687859,2,4,"Top",,,,,,,7.532480756866672,-139.998230881011,-2.3732706242051584,-9.977807941443723,30.506427114898184,-15.393194724930227,3.363057743,1.697244095,,,,"96.2",2211,"6.2",822695,660688,694673,678391,691781,683083,695734,696285,686611,"54.28",,,,,,,,29,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",226,"-0.005","0.018",,,,,"-0.018",,-1,1,0.39,0.61,27,24,28,25,2,1,5,2,5,2,"1.21","0.63","-0.63","34.6",,,,,
"FF","2025-04-11","96","-0.86","6.7","Pivetta, Nick",691728,601713,"strikeout","foul_tip",,,,,12,"Zac Veen strikes out on a foul tip.","R","L","R","SD","COL","S",2,,0,2,2025,"-0.42","1.8",0.0755104338010289,3.855531315468321,,,,2,3,"Top",,,,,,,3.4881954314169192,-139.63877018372497,-6.023090294841319,-6.379759679560954,34.920162545146496,-7.5294594262095895,3.49,1.601,,,,"96.6",2410,"6.9",778361,553869,650333,578428,592518,593428,518792,663604,665487,"53.59",,0,"0",1,0,0,,16,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",193,"0.007","-0.16","72.8","6.2",,,"0.16",,0,0,0.548,0.452,32,23,32,24,2,1,6,1,5,1,"0.7","0.42","-0.42","54.9",6.5621695542316285,8.891477193748582,17.290949979734776,34.63230275836119,21.183367465135188
"SI","2025-04-14","96","2.69","5.5","Banda, Anthony",691728,607455,,"ball",,,,,12,,"R","L","L","LAD","COL","B",,,2,1,2025,"1.32","0.93",0.6198052151373732,4.372433381935945,,,,1,7,"Top",,,,,,,-8.44401234142637,-139.60482730562563,0.511296521397835,19.19052625845148,30.521591592257124,-20.344430728238752,3.63224636815223,1.63353867803247,,,,"95.9",2058,"6.2",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.31",,,,,,,,59,4,"Sinker",5,3,3,5,3,5,3,5,"Standard","Standard",134,"-0.012","0.121",,,,,"-0.121",,2,-2,0.845,0.155,31,23,32,24,1,2,5,1,2,1,"1.54","1.32","1.32","33.0",,,,,
"SI","2026-08-31","96","-1.62","5.82","Kittredge, Andrew",691728,552640,,"ball",,,,,14,,"R","L","R","COL","BAL","B",,,1,0,2026,"-1.26","0.68",1.1310785184981995,1.7324273437426263,,690022,,1,9,"Bot",,,,,,,10.154948002863668,-139.49131342494707,-6.674437474087557,-18.555701055419213,26.522409975608365,-21.980227104045156,3.363057743,1.697244095,,,,"97.2",2514,"6.7",824314,694212,624413,702616,687952,683002,677942,681297,665750,"53.78",,,,,,,,71,2,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",218,"0.011","0.026",,,,,"-0.026",,-1,-1,0.295,0.295,36,24,36,25,1,0,2,1,,1,"1.77","1.26","-1.26","44.9",,,,,
"FF","2025-04-12","96","-1.06","6.14","Suarez, Robert",691728,663158,"single","hit_into_play",,,,,4,"Zac Veen singles on a ground ball to second baseman Jose Iglesias, deflected by pitcher Robert Suarez.","R","L","R","SD","COL","X",1,"ground_ball",0,0,2025,"-0.83","1.42",-0.719546454711136,2.4304020543267453,,,,0,9,"Top",138.13,164.86,,,,,2.805316957845233,-139.53010437685677,-7.445164325191748,-11.523726092459409,33.603988146811155,-12.17248045132768,3.49,1.601,16,"92.9",-8,"96.4",2430,"6.8",778352,455117,650333,578428,592518,593428,518792,663604,665487,"53.74",0.262,0.24,"0.9",1,1,0,2,57,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",209,"-0.08","0.438",,,,0.286,"-0.438","92.9",2,-2,0.924,0.076,34,23,34,24,1,2,3,1,3,1,"1.08","0.83","-0.83","47.8",,,,,
"FF","2025-04-14","95.9","-2.08","5.18","May, Dustin",691728,669160,"field_out","hit_into_play",,,,,5,"Zac Veen grounds out, second baseman Enrique Hernández to first baseman Freddie Freeman.","R","L","R","LAD","COL","X",4,"ground_ball",0,2,2025,"-0.43","0.96",0.040805254359529086,2.659680399392378,,,,2,5,"Top",145.51,154.07,,,,,6.643444336143768,-139.49594040696365,-3.2673769035777043,-7.118215354820165,31.207669431785384,-19.07355186737655,3.49,1.601,16,"77.2",-7,"96.7",2344,"6.8",778326,669257,518692,571771,571970,605141,624424,669242,681624,"53.72",0.08,0.076,"0",1,0,0,2,36,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shade","Standard",235,"0.005","-0.16","69.9","6.4",,0.083,"0.16","88.0",3,-3,0.879,0.121,27,23,28,24,2,1,7,1,8,1,"1.52","0.43","-0.43","23.0",4.258026717178346,11.47226870427374,30.209202271865696,35.752624507362505,19.513168122293663
"FF","2026-08-24","95.8","-1.63","6.08","Cavalli, Cade",691728,676917,,"foul",,,,,2,,"R","L","R","WSH","COL","S",,,1,2,2026,"-0.7","1.24",-0.20591656957965065,3.147145791529054,,,,0,3,"Top",,,,,,,5.312664097387624,-139.53444458542316,-4.859666691633668,-10.330228334074215,27.358739924905112,-15.047156269498101,3.363057743,1.697244095,190,"85.2",73,"96.1",2199,"6.1",822695,660688,694673,678391,691781,683083,695734,696285,686611,"54.35",,,,,,,,17,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"0","0","70.2","7.0",,,"0","88.0",0,0,0.507,0.493,27,24,28,25,1,0,5,2,5,2,"1.21","0.7","-0.7","35.3",16.17962672797984,-4.878587698403913,27.038699730253704,40.28705492900332,34.88073472978988
"FF","2026-09-01","95.8","-1.03","6.28","Bradish, Kyle",691728,680694,,"foul",,,,,8,,"R","L","R","COL","BAL","S",,,2,1,2026,"0.14","0.81",-0.2601985691040219,1.736199434006972,,664954,,2,4,"Bot",,,,,,,1.6956617619982994,-139.58941428163186,-8.197323455787412,1.5547780222303498,22.25403823549945,-20.197690929212737,3.363057743,1.697244095,312,"89.1",29,"97.4",2415,"6.5",824313,665966,694212,702616,687952,683002,687637,681297,665750,"54.01",,,,,,,,33,4,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",190,"-0.006","-0.075","69.9","7.2",,,"0.075","89.1",1,1,0.672,0.672,29,24,30,25,2,1,6,1,,,"1.61","-0.14","0.14","55.7",0.12265746379527849,13.840397507853801,37.537995898633895,40.585716683960825,23.541278803848364
"FF","2025-04-14","95.7","2.81","5.5","Banda, Anthony",691728,607455,,"swinging_strike",,,,,12,,"R","L","L","LAD","COL","S",,,3,1,2025,"0.97","1.26",1.2527795435982396,3.6562877399535374,,,,1,7,"Top",,,,,,,-6.27904100962306,-139.3125210422448,-2.1014974911801074,13.973729778813778,30.468589701191338,-15.503768359168628,3.49,1.601,,,,"95.6",2239,"6.1",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.38",,,,,,,,59,5,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",133,"0.01","-0.087","70.4","6.4","1.26797238",,"0.087",,2,-2,0.833,0.167,31,23,32,24,1,2,5,1,2,1,"1.22","0.97","0.97","32.4",11.804857769420599,-1.7377983816465299,29.915616676739432,22.50724151143497,22.231616488498272
"SI","2025-04-15","95.6","-2.3","6.3","García, Luis",691728,472610,,"ball",,,,,14,,"R","L","R","LAD","COL","B",,,0,0,2025,"-0.89","0.84",0.9852166001035779,2.4098550962583594,,,,0,9,"Top",,,,,,,10.66618336737296,-138.80434424194357,-6.548577446219357,-13.801575224862034,28.8157750468233,-19.968726226503144,3.95028383427031,1.94609448768766,,,,"95.9",2107,"6.4",778302,669257,518692,571771,571970,605141,621035,669242,681624,"54.1",,,,,,,,77,1,"Sinker",6,2,2,6,2,6,2,6,"Standard","Standard",204,"-0.002","0.041",,,,,"-0.041",,4,-4,0.985,0.015,38,23,38,24,1,3,3,1,5,5,"1.65","0.89","-0.89","49.6",,,,,
"FF","2025-04-20","95.5","-2.56","5.02","Lord, Brad",691728,695418,,"ball",,,,,12,,"R","L","R","COL","WSH","B",,,0,2,2025,"-1.15","0.47",1.0102069658093185,2.9178433493000453,,,696100,2,3,"Bot",,,,,,,11.843355170397164,-138.64101401816447,-0.966477509448724,-17.34599838216334,28.473440350783946,-26.088815640035836,3.48999957800903,1.72149161893255,,,,"94.8",2462,"5.8",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.65",,,,,,,,27,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic",246,"0.003","0.009",,,,,"-0.009",,-1,-1,0.393,0.393,25,23,25,24,2,1,6,0,6,,"2.03","1.15","-1.15","23.4",,,,,
"FF","2025-04-14","95.5","2.62","5.59","Banda, Anthony",691728,607455,,"foul",,,,,12,,"R","L","L","LAD","COL","S",,,3,2,2025,"0.93","1.21",0.7816822798941262,3.6349118026767693,,,,1,7,"Top",,,,,,,-6.914252612827911,-138.86817007557775,-2.2221684821608765,13.546353255071201,31.566026985900233,-16.228717896094505,3.49,1.601,180,"65.3",41,"95.3",2107,"6.3",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.23",,,,,,,,59,7,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shade","Standard",131,"0","0","59.9","5.5",,,"0","88.0",2,-2,0.843,0.157,31,23,32,24,1,2,5,1,2,1,"1.3","0.93","0.93","41.1",-1.6744908891429255,14.580418690645855,26.828375592774425,26.826308132289284,17.35455859095498
"FF","2025-04-20","95.4","-3.05","5","Lord, Brad",691728,695418,,"foul",,,,,9,,"R","L","R","COL","WSH","S",,,1,0,2025,"-0.89","0.65",0.41033954028981656,2.0390350588218675,,641857,696100,2,1,"Bot",,,,,,,11.055051022679475,-138.7348473423887,-3.7047505785380377,-13.626895174243366,24.340371430132073,-23.163377038617863,3.49,1.601,204,"73.9",24,"95.8",2279,"6.1",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.42",,,,,,,,11,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic",249,"-0.005","-0.052","69.4","6.9",,,"0.052","88.0",-1,-1,0.445,0.445,25,23,25,24,1,0,6,0,6,,"1.82","0.89","-0.89","15.1",0.34759599725095386,11.245925591159377,41.53175253432968,37.70283496346091,18.684467080803145
"FF","2025-04-14","95.4","-2.03","5.14","May, Dustin",691728,669160,,"swinging_strike",,,,,2,,"R","L","R","LAD","COL","S",,,0,1,2025,"-0.29","1.01",0.054493904503439605,3.5851928585829116,,,,2,5,"Top",,,,,,,6.180955409345755,-138.84214537990613,-0.7479616489477794,-5.085414321011875,30.536310474467918,-19.16036969913039,3.49,1.601,,,,"96.2",2301,"6.7",778326,669257,518692,571771,571970,605141,624424,669242,681624,"53.82",,,,,,,,36,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",234,"0.003","-0.057","66.4","5.6","0.520069044",,"0.057",,3,-3,0.876,0.124,27,23,28,24,2,1,7,1,8,1,"1.49","0.29","-0.29","23.6",-5.6443131185979265,32.093644694947464,22.878936744653963,35.7530836298954,11.80161006853984
"FF","2025-04-14","95.4","-2.35","5.05","May, Dustin",691728,669160,,"swinging_strike",,,,,11,,"R","L","R","LAD","COL","S",,,0,1,2025,"-0.98","1.36",-0.9707964190212097,3.2780165927237936,,,,0,3,"Top",,,,,,,5.876958521927721,-138.82988916360637,-2.11733310760333,-13.979003253813708,30.536134572199533,-14.239885709368956,3.49,1.601,,,,"96.3",2429,"6.8",778326,669257,518692,571771,571970,605141,624424,669242,681624,"53.74",,,,,,,,17,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",234,"0.006","-0.055","71.3","6.4","1.703892372",,"0.055",,2,-2,0.716,0.284,27,23,28,24,1,0,7,1,8,1,"1.14","0.98","-0.98","19.9",-0.9939856845957605,27.73202487797845,21.26803225299506,46.95006351451009,13.09284578970677
"SI","2026-09-01","95.4","-1.22","6.18","Bradish, Kyle",691728,680694,,"ball",,,,,11,,"R","L","R","COL","BAL","B",,,2,2,2026,"-0.93","0.65",-1.5323224656450634,3.6649532148707484,,664954,,2,4,"Bot",,,,,,,1.3194147357418182,-139.05411809759792,-2.329340247086348,-12.370713885938656,29.761265886727568,-23.392596569139545,3.363057743,1.697244095,,,,"96",2309,"6.4",824313,665966,694212,702616,687952,683002,687637,681297,665750,"54.08",,,,,,,,33,5,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",188,"0.006","0.053",,,,,"-0.053",,1,1,0.666,0.666,29,24,30,25,2,1,6,1,,,"1.83","0.93","-0.93","50.3",,,,,
"FF","2025-04-14","95.4","2.8","5.55","Banda, Anthony",691728,607455,,"foul",,,,,12,,"R","L","L","LAD","COL","S",,,3,2,2025,"0.92","1.35",0.23641647600902116,3.858917258592549,,,,1,7,"Top",,,,,,,-8.778454927689642,-138.64526976697402,-1.833673224185814,13.850822878893105,31.414779248116815,-14.537045053815081,3.49,1.601,253,"75.9",36,"95.1",2264,"6.2",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.28",,,,,,,,59,6,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Strategic","Standard",133,"0","0","58.4","5.3",,,"0","88.0",2,-2,0.843,0.157,31,23,32,24,1,2,5,1,2,1,"1.16","0.92","0.92","33.0",-1.7215358978856519,28.956477578403117,18.176289007231468,33.79206695449746,13.06640652123319
"FC","2026-08-15","95.4","-2.83","5.99","Seymour, Carson",691728,693313,"field_out","hit_into_play",,,,,3,"Zac Veen grounds out, second baseman Osleivis Basabe to first baseman Bryce Eldridge.","R","L","R","SF","COL","X",4,"ground_ball",0,0,2026,"-0.1","0.47",0.5724361897402142,2.924288664535032,,,,1,7,"Top",159.92,154.72,,,,,9.077135908327953,-138.83098801908906,-3.38761340440653,-3.12225613308248,26.964522269702176,-25.522840778460886,3.363057743,1.697244095,14,"71.8",-11,"96.1",2488,"6.4",823184,701852,805811,678545,671083,683766,806367,687551,808982,"54.12",0.063,0.061,"0",1,0,0,2,55,1,"Cutter",7,1,1,7,1,7,1,7,"Infield shade","Standard",247,"0.003","-0.262","68.5","6.3",,0.066,"0.262","88.0",6,-6,0.989,0.011,27,24,28,25,1,2,4,1,5,1,"2.01","0.1","-0.1","36.4",4.929301772844973,13.019273453050895,27.66499730021488,33.75327260149561,28.29599460012048
"FS","2026-08-28","95.3","-2.41","5.33","Mederos, Victor",691728,682989,,"ball",,,,,14,,"R","L","R","ATL","COL","B",,,2,2,2026,"-1.35","0.24",1.6463622009893575,-0.7432910785534461,,,,1,8,"Top",,,,,,,13.693919459196342,-137.75176243278446,-10.600084588870464,-20.15489175648026,29.137351628424103,-26.82682381190659,3.363057743,1.697244095,,,,"96",1590,"7",824877,669221,621566,645277,643289,673490,657041,671739,660670,"53.54",,,,,,,,71,6,"Split-Finger",6,4,4,6,4,6,4,6,"Strategic","Standard",236,"-0.011","0.111",,,,,"-0.111",,2,-2,0.904,0.096,25,24,25,25,1,3,2,1,2,1,"2.29","1.35","-1.35","33.7",,,,,
"FF","2026-08-31","95.2","-1.52","5.95","Kittredge, Andrew",691728,552640,,"ball",,,,,14,,"R","L","R","COL","BAL","B",,,0,0,2026,"-0.13","1.15",1.7857721508113504,1.937946438924843,,690022,,1,9,"Bot",,,,,,,8.906780399003924,-138.35854276188675,-7.394275781588819,-3.3316801094265402,24.75425304953104,-15.993648442934052,3.363057743,1.697244095,,,,"96.5",2565,"6.6",824314,694212,624413,702616,687952,683002,677942,681297,665750,"53.85",,,,,,,,71,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",205,"0.005","0.038",,,,,"-0.038",,-1,-1,0.29,0.29,36,24,36,25,1,0,2,1,,1,"1.33","0.13","-0.13","43.2",,,,,
"FF","2026-08-22","95.2","1.21","5.97","Sabrowski, Erik",691728,681870,,"foul",,,,,12,,"R","L","L","COL","CLE","S",,,0,2,2026,"0.74","1.24",0.7693385906118635,3.6164953392898345,,,,2,7,"Bot",,,,,,,-2.828024263183541,-138.6575543771094,-3.2404201506572967,10.176387431457808,29.480091809138326,-15.614974442710343,3.363057743,1.697244095,,,,"95.8",2506,"6.5",824316,672275,663993,683953,608070,694197,680757,690984,666176,"54.02",,,,,,,,57,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shade","Strategic",152,"0","0","40.4","4.1",,,"0",,-2,-2,0.148,0.148,28,24,29,25,1,2,2,1,3,2,"1.26","0.74","0.74","43.7",-25.179212688635836,45.38358259825905,41.315761059030855,25.02729610510037,11.050212060190795
"FF","2025-04-20","95.2","-2.75","5.14","Lord, Brad",691728,695418,,"ball",,,,,11,,"R","L","R","COL","WSH","B",,,1,1,2025,"-1.08","0.47",-1.2588918344418394,3.045916009895005,,641857,696100,2,1,"Bot",,,,,,,6.303628556887693,-138.79909851954756,-1.0489732810090295,-15.253967425610682,24.499682242412252,-25.958122184590422,3.56814710208732,1.74718014540252,,,,"95.7",2161,"6",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.47",,,,,,,,11,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic",247,"0.005","0.03",,,,,"-0.03",,-1,-1,0.44,0.44,25,23,25,24,1,0,6,0,6,,"1.99","1.08","-1.08","16.1",,,,,
"FF","2026-09-01","95.1","-1.04","6.32","Bradish, Kyle",691728,680694,,"ball",,,,,12,,"R","L","R","COL","BAL","B",,,0,0,2026,"0.1","0.88",0.4223419943342284,4.015811883988762,,664954,,2,4,"Bot",,,,,,,3.587102578214423,-138.62094929228363,-2.370805173104194,0.6149671027169112,24.53945553242504,-20.380557840015666,3.363057743,1.697244095,,,,"96.3",2410,"6.4",824313,665966,694212,702616,687952,683002,687637,681297,665750,"54.07",,,,,,,,33,1,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",190,"0.001","0.024",,,,,"-0.024",,1,1,0.671,0.671,29,24,30,25,2,1,6,1,,,"1.59","-0.1","0.1","56.4",,,,,
"FF","2025-04-11","95.1","-1.19","6.65","Pivetta, Nick",691728,601713,,"ball",,,,,12,,"R","L","R","SD","COL","B",,,0,2,2025,"-0.61","1.75",0.8855742259691656,3.9740162220988706,,,,1,6,"Top",,,,,,,6.890091421008245,-138.1089111271892,-5.224937255006024,-9.496713071817728,36.487630443835705,-8.947896806009696,3.63708644571286,1.76669031218685,,,,"95.5",2306,"7",778361,553869,650333,578428,592518,593428,518792,663604,665487,"53.46",,,,,,,,45,3,"4-Seam Fastball",6,0,0,6,0,6,0,6,"Infield shade","Standard",199,"-0.001","0.017",,,,,"-0.017",,6,-6,0.982,0.018,32,23,32,24,3,2,6,1,5,1,"0.82","0.61","-0.61","50.6",,,,,
"FF","2026-08-22","95","1.27","6.04","Sabrowski, Erik",691728,681870,"strikeout","swinging_strike",,,,,2,"Zac Veen strikes out swinging.","R","L","L","COL","CLE","S",2,,0,2,2026,"0.45","1.4",-0.0357349355132322,3.440315385708198,,,,2,7,"Bot",,,,,,,-4.417092149985739,-138.38004435893592,-4.242783214105682,6.750979203725492,26.883882838449058,-13.390348594522619,3.363057743,1.697244095,,,,"96",2608,"6.5",824316,672275,663993,683953,608070,694197,680757,690984,666176,"53.99",,0,"0",1,0,0,,57,4,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Strategic","Standard",151,"-0.01","-0.154","69.2","6.1","1.589636904",,"0.154",,-2,-2,0.148,0.148,28,24,29,25,1,2,2,1,3,2,"1.1","0.45","0.45","43.6",6.082344997703064,21.92525109925163,25.629599021068724,34.46465322854629,28.117876156948412
"FF","2026-08-31","95","-1.69","5.93","Kittredge, Andrew",691728,552640,,"swinging_strike",,,,,2,,"R","L","R","COL","BAL","S",,,2,1,2026,"-0.77","1.27",-0.14357369827742117,3.122834000244257,,690022,,1,9,"Bot",,,,,,,5.7985766349689225,-138.46731540443275,-4.562273927831611,-11.118840582066857,24.21557284409916,-14.946981466695124,3.363057743,1.697244095,,,,"96.6",2656,"6.7",824314,694212,624413,702616,687952,683002,677942,681297,665750,"53.84",,,,,,,,71,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",213,"-0.026","-0.079","75.9","7.3","0.775918212",,"0.079",,-1,-1,0.295,0.295,36,24,36,25,1,0,2,1,,1,"1.21","0.77","-0.77","40.5",20.428347118030395,-9.812899937855322,28.27506146430222,39.29229954446465,33.77832947776433
"SI","2026-09-02","94.9","-1.72","5.74","Kittredge, Andrew",691728,552640,,"ball",,,,,13,,"R","L","R","COL","BAL","B",,,0,1,2026,"-1.05","0.46",-2.386397840521391,0.9611269250194876,,694249,,2,9,"Bot",,,,,,,0.659053203399779,-138.14153011661472,-7.71518514598797,-13.609894773931629,28.680841079510472,-24.848850445505427,3.363057743,1.697244095,,,,"96",2223,"6.7",824312,694212,624413,677942,687952,683002,673357,681297,687637,"53.77",,,,,,,,70,2,"Sinker",2,3,2,3,3,2,2,3,"Standard","Strategic",215,"0","0.018",,,,,"-0.018",,-1,-1,0.148,0.148,36,24,36,25,1,0,,,,,"2.06","1.05","-1.05",,,,,,
"FF","2025-04-11","94.8","-1.33","6.64","Pivetta, Nick",691728,601713,,"bunt_foul_tip",,,,,6,,"R","L","R","SD","COL","S",,,0,1,2025,"-0.71","1.77",0.32914458553572734,2.805301620317372,,,,1,6,"Top",,,,,,,5.973079178376464,-137.57120700890823,-8.277538461930375,-10.427283151708993,35.2591736879144,-7.988009712948951,3.49,1.601,,,,"95",2384,"6.9",778361,553869,650333,578428,592518,593428,518792,663604,665487,"53.58",,,,,,,,45,2,"4-Seam Fastball",6,0,0,6,0,6,0,6,"Infield shade","Standard",201,"0.001","-0.052","7.6","1.3",,,"0.052",,6,-6,0.981,0.019,32,23,32,24,3,2,6,1,5,1,"0.81","0.71","-0.71","50.5",8.201915912552565,24.79241520742914,17.41802972425086,37.235340210897505,25.448997204595027
"FF","2025-04-11","94.8","-1.03","6.75","Pivetta, Nick",691728,601713,,"swinging_strike",,,,,11,,"R","L","R","SD","COL","S",,,0,1,2025,"-0.32","1.83",-0.07358771953281762,4.086630241737343,,,,2,3,"Top",,,,,,,3.239906936434452,-137.93642723621593,-5.389062980266784,-4.894993016847407,33.06678202473357,-7.869330634822698,3.49,1.601,,,,"95.3",2377,"6.7",778361,553869,650333,578428,592518,593428,518792,663604,665487,"53.77",,,,,,,,16,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",194,"0.003","-0.057","58.4","5.0","3.35066406",,"0.057",,0,0,0.545,0.455,32,23,32,24,2,1,6,1,5,1,"0.72","0.32","-0.32","55.1",-3.3870829083956147,32.92856256019048,23.611193205197477,36.03287801439627,10.017144867490618
"FS","2026-08-28","94.7","-2.68","5.34","Mederos, Victor",691728,682989,,"foul",,,,,9,,"R","L","R","ATL","COL","S",,,1,2,2026,"-1.16","0.53",0.43636991745389775,1.6164241551858358,,,,1,8,"Top",,,,,,,10.762293029181915,-137.52416411891133,-5.030620760081909,-17.13299757980359,30.35122248860325,-24.516556309992723,3.363057743,1.697244095,4,"78.6",-22,"95.5",1613,"6.8",824877,669221,621566,645277,643289,673490,657041,671739,660670,"53.67",,,,,,,,71,4,"Split-Finger",6,4,4,6,4,6,4,6,"Strategic","Standard",230,"0","0","76.5","7.1",,,"0","88.0",2,-2,0.907,0.093,25,24,25,25,1,3,2,1,2,1,"2.02","1.16","-1.16","31.6",13.618724718254589,-0.08339344348464091,37.70002789883803,31.460220521684054,37.74658416854484
